,artist_name,popularity,followers,artist_link,genres,top_track,top_track_album,top_track_popularity,top_track_release_date,top_track_duration_ms,top_track_explicit,top_track_album_link,top_track_link,query_genre
416,HOMIES,48,93010,https://open.spotify.com/artist/3PpfvyyncoZ79IgYe0Uls0,['korean underground rap'],"Siren Remix (Feat. UNEDUCATED KID, Paul Blanco)",Siren Remix,50.0,2021-03-20,197093.0,False,https://open.spotify.com/album/5c84PfOOqKLuE8WTtsgqbn,https://open.spotify.com/track/2S9FuNX2H2cCwxcIoTUtbM,korean
417,Tiger Hu,43,92760,https://open.spotify.com/artist/3PpIzdLny8HwTnKp9joXdj,"['mainland chinese pop', 'mandopop']",你要的全拿走,覅忒好,59.0,2018-01-23,299333.0,False,https://open.spotify.com/album/4MWa1J5x4F4MYLmrweGRNG,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk,chinese
418,時代少年團,40,91357,https://open.spotify.com/artist/6I36DXLxkJxYeq82tDH4zz,['chinese idol pop'],渐暖,渐暖,47.0,2022-03-01,190390.0,False,https://open.spotify.com/album/1o2NQjq0Cux4JSwxhd4JQd,https://open.spotify.com/track/3BR2pyEvbTwVhE0qpGEMaX,chinese
419,BALLISTIK BOYZ from EXILE TRIBE,45,90683,https://open.spotify.com/artist/1dZ8IZ8BXP30yhG50TH06o,"['j-pop boy group', 'japanese dance pop']",Ding Ding Dong,Ding Ding Dong,52.0,2023-05-31,204401.0,False,https://open.spotify.com/album/4Go0pUF5MNArW9Wg1XLbCf,https://open.spotify.com/track/34SdlF91Zn6as6hGC7H8Md,j-dance
420,PassCode,40,90664,https://open.spotify.com/artist/6AIX7SZPkjZ2u7gZaw1uQo,"['idol rock', 'j-pixie', 'japanese screamo', 'kawaii metal']",Ray,Ex libris PassCode,45.0,2018-10-05,226506.0,False,https://open.spotify.com/album/1PXv2DIvp34SzehmbeG7Od,https://open.spotify.com/track/4cj43JzCAg1cHFvHy5TJuW,j-idol
421,音阙诗听,48,90259,https://open.spotify.com/artist/6JZIgN9gEgNSS8lY5pmwbx,"['chinese viral pop', 'mainland chinese pop', 'zhongguo feng']",芒种,芒种,64.0,2019-06-06,216000.0,False,https://open.spotify.com/album/2T7kNiPCcZmkR11YaKaVtR,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj,chinese
422,Tony Matterhorn,39,89400,https://open.spotify.com/artist/6taesTUSevB9eK8bm5Y7b9,"['dancehall', 'jamaican dancehall']",Dutty Whine,Dutty Whine,56.0,2013-04-11,193413.0,True,https://open.spotify.com/album/7fv1oxFvj0feUywPYZKpR0,https://open.spotify.com/track/0faQCjG6E7VecroZfmSA3J,j-dance
423,kojikoji,47,88749,https://open.spotify.com/artist/13lFKnH7sS9T35uPQmxaOs,"['japanese r&b', 'japanese soul']",CAREFREE,DESIGN,34.0,2019-10-18,199113.0,False,https://open.spotify.com/album/7s9c96pulVhswdp5muAJJW,https://open.spotify.com/track/6RyqEix17XNNzdvhU8FrFK,japanese
424,Kassy,45,87836,https://open.spotify.com/artist/6pU8o91xAS0aWNjj06nQSU,"['k-pop', 'korean pop']",Aching,"Alchemy of Souls, Pt. 2 (Original Television Soundtrack)",54.0,2022-07-03,251000.0,False,https://open.spotify.com/album/2lQsPX6qa4zqpcPwVLRCsU,https://open.spotify.com/track/017eGASA1dbhQOb942TuQx,j-pop
425,Kassy,45,87836,https://open.spotify.com/artist/6pU8o91xAS0aWNjj06nQSU,"['k-pop', 'korean pop']",Aching,"Alchemy of Souls, Pt. 2 (Original Television Soundtrack)",54.0,2022-07-03,251000.0,False,https://open.spotify.com/album/2lQsPX6qa4zqpcPwVLRCsU,https://open.spotify.com/track/017eGASA1dbhQOb942TuQx,korean
426,KyoungSeo,41,87454,https://open.spotify.com/artist/4rxWm4OrS8IRQ3YxDUwnJA,"['k-pop ballad', 'korean pop']",Shiny Star(2020),Shiny Star(2020),54.0,2020-11-14,217253.0,False,https://open.spotify.com/album/6Y6861L8Iwse3spu3vOWEc,https://open.spotify.com/track/7MXtr93z4ltQzhfIxYnYWX,korean
427,KyoungSeo,41,87454,https://open.spotify.com/artist/4rxWm4OrS8IRQ3YxDUwnJA,"['k-pop ballad', 'korean pop']",Shiny Star(2020),Shiny Star(2020),54.0,2020-11-14,217253.0,False,https://open.spotify.com/album/6Y6861L8Iwse3spu3vOWEc,https://open.spotify.com/track/7MXtr93z4ltQzhfIxYnYWX,j-pop
428,Jukjae,43,85766,https://open.spotify.com/artist/7bWYN0sHvyH7yv1uefX07U,['korean pop'],Fall In Love,"Nevertheless, (Original Television Soundtrack, Pt. 7)",52.0,2021-07-31,239893.0,False,https://open.spotify.com/album/4xi27YjXGPBNbrONMJBnfm,https://open.spotify.com/track/13jOUAJE5tHgidRLrmSpO5,korean
429,Jukjae,43,85766,https://open.spotify.com/artist/7bWYN0sHvyH7yv1uefX07U,['korean pop'],Fall In Love,"Nevertheless, (Original Television Soundtrack, Pt. 7)",52.0,2021-07-31,239893.0,False,https://open.spotify.com/album/4xi27YjXGPBNbrONMJBnfm,https://open.spotify.com/track/13jOUAJE5tHgidRLrmSpO5,j-pop
430,Yui Horie,35,85642,https://open.spotify.com/artist/7LKC71aoVTsDcHP9weRH9R,"['anime', 'j-idol', 'j-pixie', 'seiyu']",silky heart,HONEY JET!!,45.0,2009-07-15,238920.0,False,https://open.spotify.com/album/51tpFv3rYp9LeIuWSbOYOa,https://open.spotify.com/track/5UOFQeVsLEZKuX9VMI2qtb,j-idol
431,meenoi,44,84293,https://open.spotify.com/artist/5KuvNz7npsGeDJdk8QHMVH,['korean electropop'],Ghosting (Prod. CODE KUNST),Ghosting,52.0,2022-08-18,220693.0,False,https://open.spotify.com/album/24vtmVfDjVTxb9cCNRgheo,https://open.spotify.com/track/6r1Jwbd0UwCpuLzPG4y9Ub,korean
432,Kim Kwang Seok,34,84260,https://open.spotify.com/artist/0Sr5L3iWPn0k6KnDr8RYS8,"['classic korean pop', 'korean pop', 'korean singer-songwriter']",너무 아픈 사랑은 사랑이 아니었음을,김광석 4집 리마스터링앨범,42.0,2014-11-12,379013.0,False,https://open.spotify.com/album/1Yk9jrcx4JQpSmyqpvakvV,https://open.spotify.com/track/42cwRiFR25LYJG6CCsjWo9,korean
433,Ivana Wong,35,83276,https://open.spotify.com/artist/27WDr8Ky1j0LtgY82Ttk5S,"['cantopop', 'chinese audiophile']",我真的受傷了,國語情歌集,30.0,2008-01-01,213320.0,False,https://open.spotify.com/album/1t1Q05AtGJ7aOTjl9XerWx,https://open.spotify.com/track/5mNanSqILS25aPhiiN1fxy,chinese
434,Primary,42,82309,https://open.spotify.com/artist/4QDcs3XrA8uHUZ7Xt9Ytep,"['k-indie', 'k-rap', 'korean city pop']",U (Feat. Kwon Jin Ah & Rap Monster),2,50.0,2015-08-12,255010.0,False,https://open.spotify.com/album/1H59BSWW8dygtTZv51DmbA,https://open.spotify.com/track/5LlgJFQLF4uXmt1nCtdyTJ,j-pop
435,Shuta Sueyoshi,35,81290,https://open.spotify.com/artist/3NSKTb4t386KNoI3bP9XVV,['japanese dance pop'],HACK,WONDER HACK,53.0,2019-01-16,192000.0,False,https://open.spotify.com/album/661ZDp52CvN6lXdzwMLQJ6,https://open.spotify.com/track/6sUsZUvJ1RxXK80EG3DQM2,j-dance
436,Dream Ami,33,81025,https://open.spotify.com/artist/6Oeb6i0acXNe1Q1MqqfkPX,['j-idol'],Try Everything - Japan Version,Zootopia (Original Motion Picture Soundtrack / Japanese version),51.0,2016-04-20,197253.0,False,https://open.spotify.com/album/0gj5STwLy0dZ0cGFJb8Fht,https://open.spotify.com/track/5xxnw2k7QLSwL0mrGV1TaX,j-idol
437,新裤子乐队,38,80761,https://open.spotify.com/artist/3asy14alGCZBDd3Y6pbBbp,"['chinese indie', 'chinese indie rock']",你都忘了你有多美,爱 广播 飞机,47.0,2021-03-18,186364.0,False,https://open.spotify.com/album/054zOaUDcOk3cJFn1XgkNv,https://open.spotify.com/track/31S6K94QFYNvJ1ZXlBlURk,chinese
438,阿涵,42,80404,https://open.spotify.com/artist/0Nu7uGMynoaIdKnfLRgxJ8,"['chinese viral pop', 'mainland chinese pop', 'mandopop']",感谢你曾来过,感谢你曾来过,61.0,2017,250005.0,False,https://open.spotify.com/album/0nnT57KfesBkYeVbMaHRUL,https://open.spotify.com/track/1JLtvvPsHwLyd2ufASdkWV,chinese
439,Zhao Lei,42,80337,https://open.spotify.com/artist/2KwZ9xnULczo0Z7Y7Bp57R,['chinese minyao'],我记得,署前街少年,56.0,2022-08-29,329891.0,False,https://open.spotify.com/album/02ISmkRck5zSGqHkeTfCqu,https://open.spotify.com/track/6uX9sbf45j372gZzZjiWm9,chinese
440,OVAN,39,79842,https://open.spotify.com/artist/4FuRHFtCeoYaeeVDKyyvbS,"['k-rap', 'korean r&b']",I Need You,I Need You,48.0,2020-03-06,230769.0,False,https://open.spotify.com/album/7mK5XiyP5mVI5LExHJTJ9E,https://open.spotify.com/track/2dp0SokB0wxNlLcR0J547q,korean
441,NMB48,38,77897,https://open.spotify.com/artist/1DdzMfvcBzMgdX5iPu69wk,"['48g', 'j-idol', 'j-pop girl group']",ナギイチ,ナギイチ (劇場盤),47.0,2012-05-09,247986.0,False,https://open.spotify.com/album/1O6hFWIhFrrIoms3hyfnNb,https://open.spotify.com/track/4ZponlPKm6hfzFJYh6QnvV,j-idol
442,SKE48,31,77148,https://open.spotify.com/artist/5G8OLQcvoCxiMQzwEcuWeN,"['48g', 'j-idol', 'j-pop girl group']",好きになっちゃった,好きになっちゃった (Special Edition),38.0,2023-07-05,285281.0,False,https://open.spotify.com/album/5SqFBbfYNJL1LmnYGAWq4C,https://open.spotify.com/track/2lU6o21KvNkLNuWCdko9uU,j-idol
443,CrazyBoy,32,75556,https://open.spotify.com/artist/1hGDB3W5mvP1ETGu2aU5WM,['japanese dance pop'],BREAK THE LAW feat. CrazyBoy,BREAK THE LAW,28.0,2023-04-07,217066.0,False,https://open.spotify.com/album/4IUyf1ppMMiVItgRDrHrwe,https://open.spotify.com/track/2cqc18OwdBgDzqVtsJxjcL,j-dance
444,Jane Zhang,45,75319,https://open.spotify.com/artist/7qJmFr579WC8MMGj4PiWdu,['mainland chinese pop'],潮光(《逆水寒》五周年推廣曲),潮光,51.0,2023-06-13,214010.0,False,https://open.spotify.com/album/2rxrXojvyNnKmZY3UAOVla,https://open.spotify.com/track/3LsHqNi3DK2i8K8RBkK7GQ,chinese
445,MAKTUB,38,75153,https://open.spotify.com/artist/0frNU3rG4ltOP4GNBA1g4j,['korean pop'],To You My Light (feat. Lee Raon),Red Moon: To You My Light,54.0,2019-06-09,265586.0,False,https://open.spotify.com/album/1pqAIHe422sy6zGwJhvcqO,https://open.spotify.com/track/5kPpA4aMFeAQnahSnTIOi4,korean
446,MAKTUB,38,75153,https://open.spotify.com/artist/0frNU3rG4ltOP4GNBA1g4j,['korean pop'],To You My Light (feat. Lee Raon),Red Moon: To You My Light,54.0,2019-06-09,265586.0,False,https://open.spotify.com/album/1pqAIHe422sy6zGwJhvcqO,https://open.spotify.com/track/5kPpA4aMFeAQnahSnTIOi4,j-pop
447,VINXEN,36,73980,https://open.spotify.com/artist/4T6xiCykTP9rCNaEPU7D4q,"['k-rap', 'korean r&b']",Bar Code (Prod. GroovyRoom),School Rapper 2 Team-Battle Part 3,43.0,2018-03-31,222898.0,False,https://open.spotify.com/album/5gzRcFZt1zI7Vpxq3N14vL,https://open.spotify.com/track/0el9gNyGpY6xGwOkPwKsPR,korean
448,BIM,47,72934,https://open.spotify.com/artist/704gz1q9ieRxZfTkhPlZGG,"['j-rap', 'japanese chill rap', 'japanese r&b']",BUDDY feat. PUNPEE,The Beam,53.0,2018-07-25,216015.0,True,https://open.spotify.com/album/0NT8BKRHuR95nYb8M0Z3Gh,https://open.spotify.com/track/6bMSF3fC1jVEhJr5h0riXq,japanese
449,YANGHONGWON,41,72338,https://open.spotify.com/artist/1SsVqqC31h54Hg08g7uQhM,"['k-rap', 'korean underground rap']",IndiGO,IM,49.0,2018-06-24,240502.0,True,https://open.spotify.com/album/746wgMy4H3WxiBt9IEb7gb,https://open.spotify.com/track/5oxmx6B0kWTuCKgBzv8NpH,korean
450,Naul,37,72179,https://open.spotify.com/artist/22oiFjlZPKJ1XphV2et1u1,"['korean city pop', 'korean pop']",Memory Of The Wind,Principle Of My Soul,54.0,2012-09-20,308186.0,False,https://open.spotify.com/album/2nrbL5Wk9xMl9Vuhwze6K4,https://open.spotify.com/track/1uMLtqpe8beA6fPy3ApJcJ,korean
451,The Chairs,45,71673,https://open.spotify.com/artist/4IlxI05VmVDx8ShdgKEnLK,['chinese indie'],Maybe Maybe,Maybe Maybe,51.0,2020-03-25,212181.0,False,https://open.spotify.com/album/4Zkkd7RLPCMbs8U2RU2TWY,https://open.spotify.com/track/55e4I1RfHjQT1XAf7glB2J,chinese
452,TIA RAY,44,71566,https://open.spotify.com/artist/70paW48PtCtUjtndElrjrL,"['chinese jazz', 'mainland chinese pop']",界,界,55.0,2023-04-09,231658.0,False,https://open.spotify.com/album/12duIf7gC3chMWh0IeJtHR,https://open.spotify.com/track/5F36s25GLYOCyRIblClagi,chinese
453,Ha Hyun Sang,44,70493,https://open.spotify.com/artist/1jK4qH2wAXqF8v64zvaGRb,"['korean ost', 'korean superband']",3108,3108,50.0,2020-11-10,178266.0,False,https://open.spotify.com/album/4km6abn4iGxsbDnxuvFMrw,https://open.spotify.com/track/4Pty5kAaFSjQk2a5cLLpqK,korean
454,ZONE,40,70465,https://open.spotify.com/artist/5kYS7bPX5tm3jrsYqqNSZN,"['j-idol', 'j-pop', 'j-poprock']",secret base ~君がくれたもの~,E 〜Complete A side Singles〜,60.0,2001,295386.0,False,https://open.spotify.com/album/3u67WK57WVdfjx5z7HwfIf,https://open.spotify.com/track/1k42CHnoxIlqAJ81VE65Uc,j-idol
455,a crowd of rebellion,34,70330,https://open.spotify.com/artist/3gy7nxZ3l2Q0Xz9sXAXrVX,"['idol rock', 'j-metal', 'j-pixie', 'japanese screamo']",M1917,Xanthium,44.0,2016-06-22,241159.0,False,https://open.spotify.com/album/4j5K7gnRVduk7zFrtkj7RW,https://open.spotify.com/track/3tAX0Ok5tv1mReOcHEJLz5,j-idol
456,Pu Shu,40,68946,https://open.spotify.com/artist/6lJ36ifxOD2oUsdMdLRPN4,"['chinese indie', 'chinese singer-songwriter']",平凡之路,獵戶星座,55.0,2017-05-09,302119.0,False,https://open.spotify.com/album/7D2XQNI2pQylrjDB1jsB8J,https://open.spotify.com/track/3YFGh5Kga1K40yUhuCVffM,chinese
457,HKT48,34,68231,https://open.spotify.com/artist/4gEIINdqeWnlTnmdsCUVBf,"['48g', 'j-idol', 'j-pop girl group']",ビーサンはなぜなくなるのか?,ビーサンはなぜなくなるのか?,38.0,2022-05-31,257443.0,False,https://open.spotify.com/album/4BOauPquhf5hFKSPps4L4G,https://open.spotify.com/track/2ojcS6okURPeumd5OZ1bb9,j-idol
458,Dempagumi.Inc,34,68211,https://open.spotify.com/artist/2jAtwNClGACPlYgR1QFAIq,"['denpa-kei', 'idol rock', 'j-idol', 'j-pop girl group']",Ψです I LIKE YOU,最Ψ最好調!,42.0,2016-11-02,227973.0,False,https://open.spotify.com/album/0SlDfpYIf3zYENuCBrImCL,https://open.spotify.com/track/5zwhs3vsW6LMsD0JIDUujL,j-idol
459,DEAN FUJIOKA,41,68042,https://open.spotify.com/artist/59m6Auk4r76d16XDpOznCY,['japanese dance pop'],History Maker,History Maker,62.0,2016-10-07,190044.0,False,https://open.spotify.com/album/2kJJe8xSLSgh5i61Ra5MQE,https://open.spotify.com/track/3QjIdDDKoZRyfWDKZC4Ayb,j-dance
460,Leah Dou,40,66896,https://open.spotify.com/artist/7mShFo2eYgVBQFZBCilhtl,"['chinese indie', 'chinese indie pop']",Monday,春遊,51.0,2023-04-24,265506.0,False,https://open.spotify.com/album/5jDPqG78AQo13DOTc6S5a2,https://open.spotify.com/track/7ygsMXwbqdrrlfyPsRDcXz,chinese
461,BUZZ,36,65210,https://open.spotify.com/artist/4SdXXEHKFa5NSoh10QxeN2,"['classic k-pop', 'korean pop']",가시,Buzz Effect,49.0,2005-03-03,241506.0,False,https://open.spotify.com/album/5x4zrXuHdIusSB0umnih8n,https://open.spotify.com/track/7csMuPqdOPaFKby0AoRYL5,korean
462,BUZZ,36,65210,https://open.spotify.com/artist/4SdXXEHKFa5NSoh10QxeN2,"['classic k-pop', 'korean pop']",가시,Buzz Effect,49.0,2005-03-03,241506.0,False,https://open.spotify.com/album/5x4zrXuHdIusSB0umnih8n,https://open.spotify.com/track/7csMuPqdOPaFKby0AoRYL5,j-pop
463,PASSEPIED,33,65188,https://open.spotify.com/artist/115IWAVy4OTxhE0xdDef1c,"['idol rock', 'j-rock', 'japanese indie pop']",マッカメッカ,ネオンと虎,38.0,2018-04-03,270400.0,False,https://open.spotify.com/album/5ljjOdeykuMJVdVcPf86gw,https://open.spotify.com/track/56DoXdZ66AItz9FEQEbB6D,j-idol
464,Tohji,48,64516,https://open.spotify.com/artist/7j7kL8K4GE1z5Cdxl7ucBF,"['j-rap', 'japanese trap']",Super Ocean Man,t-mix,31.0,2022-06-03,193548.0,False,https://open.spotify.com/album/4IHM3NRzz1b6g9qsO5M583,https://open.spotify.com/track/4MXhozRvLn7DKoXexaHUOC,japanese
465,Yui Ogura,33,64075,https://open.spotify.com/artist/4BVBO54UlQrzDW66hSEefy,"['anime', 'j-idol', 'seiyu']",Clear Morning,Tarte,38.0,2022-02-16,276440.0,False,https://open.spotify.com/album/5iXDEg9K3ne75qQG7EzVxR,https://open.spotify.com/track/2FSeQD4Tk5ELPtbJHIT1ea,j-idol
466,王靖雯,51,63374,https://open.spotify.com/artist/4lQ2LwNj8DlXSM3UntsbGc,['chinese viral pop'],善变,善变,63.0,2020-12-01,256551.0,False,https://open.spotify.com/album/4YPUobsJARZxrHbgXo4xs1,https://open.spotify.com/track/7KLd6PxR3mvR0jQd8n5Rah,chinese
467,Unlucky Morpheus,39,63176,https://open.spotify.com/artist/3NyKjyguig68xw6kSpeDiW,"['idol rock', 'japanese power metal', 'kawaii metal']",Black Pentagram,Black Pentagram,44.0,2016-12-29,280293.0,False,https://open.spotify.com/album/1xIvOxz6sfRptVbjR8uPoL,https://open.spotify.com/track/4JDkYqB6CNCVABfAwmXRg4,j-idol
468,Yui Aragaki,29,62478,https://open.spotify.com/artist/60cIghPNfJZNrZpyKKfObj,"['j-idol', 'okinawan pop']",,,,,,,,,j-idol
469,Masiwei,45,62451,https://open.spotify.com/artist/0fyaEHmSmZs2YWMgbruITA,['chinese hip hop'],Crush On You (feat. step.jad),Prince Charming,50.0,2020-02-28,229064.0,False,https://open.spotify.com/album/2ilKV1SbeT2Ldn1ICoJCy2,https://open.spotify.com/track/7Et5YO6MFDDC5XEcwr0nmF,chinese
470,asmi,57,62340,https://open.spotify.com/artist/3UY1KK0iXeC0mpaK0ltFza,['japanese teen pop'],PAKU,ドキメキダイアリー,48.0,2023-05-31,128772.0,False,https://open.spotify.com/album/5Io1ahGqk87sEbxtGLbOum,https://open.spotify.com/track/74Saj4pDb9z2puUlZUslLk,japanese
471,asmi,57,62340,https://open.spotify.com/artist/3UY1KK0iXeC0mpaK0ltFza,['japanese teen pop'],PAKU,ドキメキダイアリー,48.0,2023-05-31,128772.0,False,https://open.spotify.com/album/5Io1ahGqk87sEbxtGLbOum,https://open.spotify.com/track/74Saj4pDb9z2puUlZUslLk,j-pop
472,Tanto Metro & Devonte,41,62292,https://open.spotify.com/artist/4mVpYIVAOE8sEdYuL8HDpd,"['dancehall', 'jamaican dancehall']",Everyone Falls in Love,Everyone Falls In Love,59.0,1999-08-17,228360.0,False,https://open.spotify.com/album/3D9Ac8ZaUdpT75shinyjTY,https://open.spotify.com/track/6nGwWIh0ATJqK9cXbLqDw8,j-dance
473,THREE1989,30,61687,https://open.spotify.com/artist/43pUK083tLA3lk3JQr5ATn,"['japanese dance pop', 'japanese r&b', 'japanese soul']",mint vacation,mint vacation / c/w Rambling Rose,37.0,2018-07-19,267378.0,False,https://open.spotify.com/album/1cnyIs31lm6mMLhw7yRBoW,https://open.spotify.com/track/3S2YC17ITlwficGzLPMRXB,j-dance
474,Stream of Praise,48,61648,https://open.spotify.com/artist/4doyJAIKxTGN2II0QpgUjT,"['chinese worship', 'japanese worship', 'korean worship']",能不能,新的事將要成就 (敬拜讚美專輯20),45.0,2015-07-01,229133.0,False,https://open.spotify.com/album/5NApTKCqIXikSqrysvM8Qb,https://open.spotify.com/track/6d2QLUP8pubdaxWwHMjmn1,chinese
475,Freshlyground,60,61150,https://open.spotify.com/artist/7AcV1lk8Zrgo1691PDWEle,"['african rock', 'afropop', 'south african jazz', 'south african pop', 'south african pop dance']",Nomvula (After the Rain),Nomvula,39.0,2004-09-03,283826.0,False,https://open.spotify.com/album/2kKXMbWFVcqYms0Y5WsjFx,https://open.spotify.com/track/6S1cd5F5cpflZq6bAXQmg1,j-dance
476,Jahshii,40,61082,https://open.spotify.com/artist/4pP4fxW65oev1NdRd2Fbn7,"['dancehall', 'jamaican dancehall', 'traphall']",Pieces (with Jahshii),Pieces,57.0,2023-02-10,219574.0,True,https://open.spotify.com/album/1qWTEKdNqMDHIq0mSivRTW,https://open.spotify.com/track/6NaeXUltqK5j9NqCaiqRO4,j-dance
477,CAMO,49,60322,https://open.spotify.com/artist/2YkhzcYyxJvtl5W6pY0PuF,['korean r&b'],Life is Wet,Life is Wet,53.0,2020-09-02,186000.0,True,https://open.spotify.com/album/5UBenAYbpBGhynO1tq6N9Z,https://open.spotify.com/track/5LuuUXI3Msm4L2iUNHi3JB,korean
478,FAKY,32,59115,https://open.spotify.com/artist/5oLb41tSEDtY357HGJCIK9,['japanese dance pop'],four,four,47.0,2018-07-11,213307.0,False,https://open.spotify.com/album/46SKYBNEHeuSmQfNmURKSK,https://open.spotify.com/track/5q0JLhzbWHNOOAXeUCI3mG,j-dance
479,DJ Zinc,47,57281,https://open.spotify.com/artist/1cwlYsgHBYvLzT4C24AliQ,"['bass house', 'drum and bass', 'jump up', 'jungle', 'old school bassline', 'uk dance', 'uk garage']",Therapy,Friends and Fam,57.0,2020-11-27,180790.0,False,https://open.spotify.com/album/6dSPW8TB4VsGsIe2S40AMD,https://open.spotify.com/track/14m8zaNe63k0jBzsCs1Flv,j-dance
480,Cosmic Boy,43,55905,https://open.spotify.com/artist/305pg6Bs6Mz9Tm2zK66psY,['korean r&b'],"Can I Love ? (feat. youra, Meego)",Can I Love ?,58.0,2019-02-18,229750.0,False,https://open.spotify.com/album/3RMvO654eEqnwdmZCwHFs5,https://open.spotify.com/track/4T2cOfemKB0owJS2JOu7dF,korean
481,Kim Seungmin,42,55710,https://open.spotify.com/artist/31VffPWiL2AAwNIMODB9qZ,"['k-rap', 'korean r&b', 'korean trap']",My pleasure Is That You Ride The Bentley,PROTOTYPE RESEARCH #0063,49.0,2021-10-19,181800.0,False,https://open.spotify.com/album/0djyRzAxBwLFkW89M8XdwP,https://open.spotify.com/track/41HriGdYdajxCJIOMiIBWs,korean
482,Paul Blanco,55,55587,https://open.spotify.com/artist/2fiGm496AG7ePURQiSSJIw,['korean drill'],Summer (Feat. BE’O),Summer,63.0,2022-06-15,199866.0,True,https://open.spotify.com/album/6Ve5QOb2WKKPLYrO7VaNr8,https://open.spotify.com/track/26Iv7VGUF1lqU10rxQXFL8,korean
483,Bayka,47,55551,https://open.spotify.com/artist/7pRxYXACpWZf1i7Chd8Sk2,"['dancehall', 'jamaican dancehall', 'traphall']",1Uptown,1Uptown,57.0,2022-05-06,137160.0,True,https://open.spotify.com/album/64Vqg5KJpTMnRGHIj0LhyX,https://open.spotify.com/track/0wi1ky0zqwG8195E4omWui,j-dance
484,SHINJIRO ATAE (from AAA),22,55070,https://open.spotify.com/artist/6xQSB9lW2fMbXEP0thTSEF,"['j-division', 'japanese dance pop']",You Only Live Once,THIS IS WHO I AM,31.0,2018-11-26,224566.0,False,https://open.spotify.com/album/6SKZMNhyfrMeZQz44hm31a,https://open.spotify.com/track/3gyG95skKdQAkAUKPkhUUe,j-dance
485,安溥,46,55037,https://open.spotify.com/artist/7m3hJRouj4fFil1ksJDx0I,"['chinese indie', 'taiwan pop', 'taiwan singer-songwriter']",最好的時光,9522,66.0,2022-10-14,235716.0,False,https://open.spotify.com/album/3B7O6oexiw9IFi3OAsWerb,https://open.spotify.com/track/0eFRk9wgFPxg6iXhDjvGAo,chinese
486,Shiritsu Ebisu Chugaku,36,54680,https://open.spotify.com/artist/0hWvpmIrUgyPKOYvEGcERp,"['j-idol', 'j-pop girl group']",仮契約のシンデレラ,仮契約のシンデレラ(初回ビー盤),38.0,2012-05-05,284160.0,False,https://open.spotify.com/album/6g9xXARPK4Ch1OV2yE1gcc,https://open.spotify.com/track/0Id4GD77KUxARHKOOJHWzs,j-idol
487,梦然,46,53837,https://open.spotify.com/artist/6taSlFSqCqAEUHOliFyHt7,"['chinese viral pop', 'mainland chinese pop']",是你,是你,64.0,2022-07-25,223029.0,False,https://open.spotify.com/album/0kISv4hrq3wQASGCbQIBtr,https://open.spotify.com/track/7gYKASXibOLyet8JTBJOO2,chinese
488,Sayaka Yamamoto,32,53743,https://open.spotify.com/artist/0MkmM5Vy3gj9QX1JHiYCiK,"['48g', 'j-idol']",Bring it on,&,32.0,2023-05-17,241046.0,False,https://open.spotify.com/album/16OOfhtZJxshiy4zGXOk4W,https://open.spotify.com/track/1elgQUxh9t2ygc81lTuv8W,j-idol
